sample,X_D65,Y_D65,Z_D65,x_D65,y_D65,X_F2,Y_F2,Z_F2,x_F2,y_F2
301,0.556461241672,0.589098719519,0.47689291866,0.34297528673,0.363091419686,0.62397920642,0.607225124378,0.252681578031,0.420503492019,0.409212811285
302,0.486726099669,0.513542001711,0.420604818742,0.34255427968,0.361427115992,0.545564380642,0.529759851198,0.222540277185,0.420355419883,0.408178086013
303,0.351576723755,0.369790910709,0.288688071007,0.348076568303,0.366109422189,0.396568822027,0.384029933774,0.152729428468,0.424897510555,0.41146291331
304,0.239450795971,0.251196030479,0.196425266053,0.348508982658,0.3656036,0.270336528247,0.261135439717,0.103848478385,0.425512085752,0.411029491051
305,0.162267127696,0.170097936166,0.131325606347,0.34994693256,0.366834933489,0.18350598831,0.177094828695,0.0694939388233,0.426664091629,0.411757702913
306,0.0990197456327,0.103169727124,0.0753553012326,0.356770348112,0.37172282382,0.112783566374,0.108508663295,0.0398005420142,0.431967402417,0.415594283195
307,0.0581239261841,0.0601377153541,0.0456124668126,0.354686452723,0.366975088129,0.0661407047988,0.0629654313209,0.0240718866638,0.431789780263,0.411060478368
308,0.617296574678,0.651944010034,0.410795295061,0.36743059009,0.38805362307,0.707236442341,0.679932534669,0.216865064055,0.440911117991,0.423889092913
309,0.53586153028,0.564669391242,0.344914193738,0.370724232019,0.390654328746,0.615109118314,0.596202783224,0.182656391955,0.441264784275,0.427701825075
310,0.463149334075,0.488798759341,0.301461754261,0.369511484957,0.389975202642,0.531100246577,0.515417738657,0.159591704334,0.440341580182,0.427339024896
311,0.338814011236,0.354261193498,0.210231723255,0.375081825166,0.392182526804,0.390405143684,0.376649487222,0.111238732971,0.444504262176,0.428842460519
312,0.24234757764,0.252514312458,0.142333936523,0.380334533773,0.396289965986,0.280660448201,0.269777270244,0.0755288615442,0.448363310715,0.430977114223
313,0.164565628843,0.169793762344,0.0877526224338,0.389862461936,0.402248116294,0.192189482593,0.183709845358,0.0464666999254,0.455030636719,0.434954123279
314,0.104168683339,0.106186444056,0.0535551720179,0.394712459389,0.402358090199,0.122374564261,0.11566550217,0.0284405455558,0.459225019594,0.434048470947
315,0.615133368051,0.646769440502,0.306258726809,0.392264032869,0.412438021159,0.716948634905,0.69295678728,0.161801473718,0.456159247487,0.440894411729
316,0.534109927949,0.55953354583,0.256346663214,0.395639874184,0.414472321314,0.624093564137,0.602346748599,0.135475007795,0.458246966408,0.442279148724
317,0.460250419808,0.48239299961,0.226257825502,0.393746196959,0.41268926841,0.537195268845,0.518969842881,0.119626429704,0.456879684805,0.441379125972
318,0.338552452762,0.352511903059,0.149165114068,0.402928562845,0.419542417508,0.398371890519,0.38419075904,0.0791187569501,0.462319237145,0.445861725851
319,0.241733698102,0.247708143809,0.0933537982065,0.414782955572,0.425034311785,0.286306589665,0.27287310984,0.0493544047303,0.470485692868,0.448410545836
320,0.164711077168,0.167362769216,0.0560705715647,0.424355135746,0.431186850762,0.19634206971,0.185925850788,0.0297830952125,0.476499419305,0.451220464697
321,0.611245273055,0.641514785676,0.234516796075,0.410982844976,0.43133515028,0.721123577854,0.694721539966,0.123596280722,0.468431977039,0.451281575657
322,0.537160416033,0.558694258455,0.184111960587,0.419667514225,0.436491267151,0.636937460814,0.611232132066,0.0971936397272,0.473431594811,0.454324986183
323,0.46373006734,0.482430639676,0.161142500726,0.418792309186,0.435680702723,0.549841935183,0.528293144531,0.0850217277502,0.472715227779,0.454189100851
324,0.342875118843,0.349432061859,0.0991157066139,0.43323882129,0.441523826843,0.41192765641,0.392793748107,0.0526099897036,0.480476580219,0.458158596262
325,0.243679938661,0.246407604796,0.0564308782044,0.445876898203,0.450867884832,0.293920106244,0.278774084842,0.0300057682478,0.487672351212,0.462542066786
326,0.524456214348,0.542251728554,0.126865770667,0.439399936833,0.454309375608,0.628575517619,0.60068421703,0.0667346341899,0.485014080873,0.463492922094
327,0.463194105623,0.478144146918,0.105277042646,0.442563860621,0.456848040648,0.555582585174,0.530738220142,0.0553952407896,0.486620633098,0.464860086667
328,0.340894116426,0.343924360137,0.0631450585164,0.455763015759,0.459814341218,0.418681681515,0.398273521613,0.033429181564,0.492344037652,0.468345290415
329,0.55184174368,0.570626118882,0.0925207049977,0.454195009249,0.469655545836,0.664502108356,0.633603107691,0.0486045644121,0.49342636253,0.470482294615
330,0.454058575323,0.467259511445,0.0785766509651,0.45410637559,0.467308701418,0.545628075307,0.51598920985,0.0413417016032,0.494694799949,0.467822662532
331,0.349300606156,0.354730578846,0.0482072250617,0.464348272414,0.471566692288,0.436752016707,0.418728380608,0.0257837158447,0.495597188386,0.475145162903
332,0.631334587213,0.680073348181,0.541695489014,0.340690421753,0.366991577061,0.710180029216,0.694507048274,0.286033419447,0.420045791426,0.410775790281
333,0.535134500661,0.575439547976,0.459009799801,0.340940371675,0.36661918288,0.602735926912,0.588900990352,0.24237186954,0.42031536519,0.410667630332
334,0.4705673229,0.501011455045,0.407985817398,0.341098433874,0.363166361863,0.527850813614,0.515566838537,0.216207136231,0.419054005989,0.409301915374
335,0.328669107835,0.349868860994,0.280576763814,0.342679657239,0.364783116228,0.368863961602,0.360137733113,0.14829562332,0.420454906243,0.410508188854
336,0.238821658788,0.256164982578,0.196419501164,0.345414430242,0.370498563465,0.270715676218,0.263356785956,0.103474968656,0.424620448812,0.413077950315
337,0.163842639463,0.173685486449,0.132924811213,0.348265738257,0.369187803376,0.184945283704,0.179890841478,0.0704041279062,0.424926882087,0.413313888598
338,0.0993040762712,0.105590552719,0.0759475805907,0.353593843388,0.375978215227,0.112751880493,0.109722257358,0.0400470552772,0.42949629761,0.417955807875
339,0.0545022928455,0.0573640231874,0.0430732629906,0.351764818189,0.370234794421,0.0619195924545,0.0598178282298,0.0228561645513,0.428231946484,0.41369627935
340,0.620602810586,0.673860556843,0.411569253978,0.363769603699,0.394986911966,0.713405016247,0.698223545843,0.217016699041,0.438035853032,0.42871432012
341,0.537112903049,0.583972954264,0.352828654586,0.36441252102,0.396205444447,0.618223292941,0.605538170996,0.185870719873,0.438570642783,0.429571754924
342,0.454194449343,0.485752901981,0.30216415945,0.365663183541,0.391070284566,0.523756654937,0.513642717885,0.15993939561,0.437433973363,0.428986959603
343,0.325607819462,0.347747793693,0.202018607123,0.3719641405,0.397256151298,0.376196091149,0.368701581275,0.107026609922,0.441583951702,0.432786796803
344,0.231226060096,0.248591000153,0.140463749861,0.372776420498,0.400771708718,0.267688353678,0.259884105976,0.0739159597362,0.445043237822,0.432068345122
345,0.156061277992,0.166558346214,0.0841398755649,0.383669657573,0.409476229339,0.181166911567,0.177094106376,0.0445464444397,0.449760564254,0.439649517237
346,0.0986304501735,0.104625400478,0.0511790506614,0.387645129126,0.41120695289,0.114575913897,0.111294336329,0.0270924004185,0.452936089993,0.439963512579
347,0.58564722068,0.641698615917,0.302104172929,0.382913607527,0.41956168029,0.683046306618,0.671231749734,0.158958432235,0.451381070817,0.443573595268
348,0.524406596241,0.569859218465,0.256637449398,0.388189598897,0.421835695869,0.614790638072,0.600130240785,0.134819252671,0.455488151913,0.444626507553
349,0.440716792768,0.473465940022,0.215500630922,0.390124177203,0.419113846615,0.52279121853,0.516624562871,0.114198000585,0.453176987561,0.44783147613
350,0.324406491322,0.346485311806,0.143068094664,0.3985534081,0.425678602528,0.385313447455,0.37868520126,0.0758867881952,0.458769054113,0.450877208507
351,0.229682575542,0.246955915258,0.0874257638268,0.407192219075,0.437815219156,0.274471309628,0.270690384009,0.0462850103903,0.464067696648,0.457675023236
352,0.150148063897,0.159445722955,0.0487462292983,0.419010038315,0.444956509932,0.17948080794,0.175330905106,0.0259553996809,0.471366360016,0.460467564676
353,0.617473196716,0.671547382211,0.225660708795,0.407658826792,0.44335886873,0.730350776523,0.713766599368,0.118582594977,0.467364683009,0.456752167834
354,0.520569586442,0.566761063225,0.18286387782,0.409834537291,0.446200208677,0.617370501113,0.603187139571,0.0959885631709,0.468931891114,0.458158732147
355,0.452186565677,0.483137131481,0.159887105394,0.412876283382,0.441136199858,0.547106895836,0.540811633529,0.084760497504,0.466544453598,0.461176179618
356,0.321713224592,0.340417651234,0.093722857562,0.42562894166,0.450375034477,0.391727075976,0.384151937558,0.0495955211582,0.474547741345,0.465371033767
357,0.228604918742,0.244842871039,0.0642567304679,0.42514970608,0.455348359217,0.272155855721,0.265596336228,0.0339243820732,0.476066132649,0.464591953383
358,0.60048050872,0.648728334877,0.161516677479,0.425653679436,0.459854397744,0.71545850174,0.699538861233,0.0847414286174,0.477055408417,0.46644046627
359,0.529948632952,0.571990258516,0.13261354927,0.429263768362,0.463317911529,0.633774172194,0.615998253841,0.0698186426881,0.480280737886,0.466809959874
360,0.452993139083,0.483180778026,0.103536959009,0.43569144989,0.464726097538,0.558337533078,0.551783856318,0.0547950988691,0.479294042708,0.47366816581
361,0.322467686783,0.345198187917,0.0685172325874,0.438026468674,0.46890262015,0.385689654019,0.374673839957,0.0360511465362,0.484282475986,0.470450718631
362,0.504242342907,0.541983819951,0.0840733916112,0.446113900438,0.479504586026,0.606180712943,0.589955029413,0.043979941585,0.488809810885,0.475725802885
363,0.460142953382,0.49097722787,0.0732574944257,0.449192679914,0.479293174312,0.570248117341,0.562213816976,0.0387051863266,0.486905845707,0.480045765515
364,0.635561900958,0.680970154197,0.632572244072,0.326078959043,0.349375943846,0.702910343477,0.687568747349,0.334878618445,0.407399775537,0.398507940501
365,0.561831848811,0.601141038079,0.556556085343,0.32673590145,0.349596341665,0.622108893599,0.60811907017,0.294491350569,0.408015355842,0.398840012356
366,0.473254630668,0.505288012114,0.469743276057,0.326768785439,0.348886919041,0.523201053169,0.512378195297,0.248839502135,0.407344608543,0.398918339566
367,0.342765147348,0.366433861041,0.338788521244,0.327069872166,0.349654791378,0.379083491797,0.371597966528,0.179296558771,0.407626293126,0.399577150962
368,0.240186046372,0.255915632805,0.23475182421,0.32863774376,0.350159959033,0.26628033416,0.260465801525,0.124293574191,0.409007822597,0.400076673625
369,0.157724031813,0.167843703718,0.152971088314,0.329595058861,0.350742082679,0.175164503435,0.171150250052,0.0809093100797,0.410006173277,0.400610042008
370,0.0977999062566,0.104408047692,0.0905025925298,0.334118149938,0.356693836105,0.108995680591,0.106643252649,0.0479054764874,0.413576143405,0.404650027521
371,0.0588183650228,0.0622601506295,0.0555803255898,0.332948889562,0.352431557865,0.065601156754,0.0638898751254,0.0294289597341,0.412793608205,0.402025412138
372,0.0437970202108,0.0466515683132,0.0438960894289,0.326004876994,0.347252820313,0.0484235883858,0.0473168403907,0.0232412970696,0.406983408935,0.397681577185
373,0.64117049072,0.694235775438,0.558501180133,0.338543729777,0.366562672742,0.718678222216,0.706155457577,0.295290275595,0.417806065641,0.410525913185
374,0.544095197548,0.589303783451,0.475112756698,0.338260010665,0.366365858352,0.610673325417,0.600084478301,0.25108854167,0.417741117145,0.410497642378
375,0.472308963272,0.507312534089,0.410355690511,0.33979619766,0.364979035998,0.53103954829,0.52218823185,0.217277691014,0.417975018878,0.411008251209
376,0.338209376592,0.363854385426,0.294384147694,0.33941500935,0.365151436297,0.379966970305,0.373881926932,0.155713016783,0.417747230231,0.411057148688
377,0.233805938202,0.251919098608,0.200522627618,0.340701980235,0.367096475028,0.263103009313,0.259202732727,0.106022684257,0.418734849963,0.412527464744
378,0.155322603074,0.167365396317,0.126858109524,0.345509837576,0.37229862076,0.175231213831,0.172536045939,0.0670867579998,0.422392471388,0.41589580563
379,0.0974473290137,0.105638673152,0.0771254829594,0.347763507874,0.376996228777,0.110065139369,0.108775542326,0.0409272513328,0.423705644058,0.418741224362
380,0.0561112780945,0.0608207852832,0.0447452696677,0.347057172688,0.376186223125,0.0632777190297,0.0623849343195,0.0237866723644,0.423405851633,0.417432022672
381,0.605400669182,0.663730983121,0.413641505051,0.359763683261,0.394426890054,0.6925700889,0.683974769494,0.21806966393,0.434318187377,0.428927969687
382,0.527209788545,0.578210104574,0.349233244125,0.362429898267,0.397490019971,0.604794248163,0.596903897662,0.18414715578,0.436408196112,0.430714667049
383,0.443379809054,0.481015205109,0.297874755389,0.36275118644,0.393542585353,0.512165786376,0.507891079326,0.157560201887,0.434917088477,0.43128712491
384,0.331652699395,0.361406825372,0.211191510679,0.366770605058,0.399675323782,0.384950725175,0.382464643532,0.111874513158,0.437797287464,0.434969913132
385,0.230946974822,0.250443179435,0.137948115387,0.372893112118,0.404372201284,0.269127295511,0.266340691227,0.0730342643356,0.442278224996,0.437698777215
386,0.153596180636,0.16743119317,0.0861950077429,0.377180105012,0.411154201626,0.179301188279,0.17813975646,0.0455455057419,0.444931059258,0.442048997547
387,0.0943883764158,0.103159923273,0.0535308450004,0.375930770884,0.410866156966,0.1095845337,0.108894928998,0.0283636932844,0.443943982421,0.441150286563
388,0.589272061337,0.651990097332,0.308303938496,0.380281978559,0.420756557933,0.683545417234,0.678557342415,0.16234519704,0.448388817889,0.445116764687
389,0.516650384079,0.572329520605,0.26168948126,0.382514321755,0.423737686336,0.601767341072,0.597362422976,0.137753307656,0.450127130644,0.44683221414
390,0.444094818909,0.485591080441,0.221406232081,0.385803018527,0.421852488764,0.528237955407,0.528863166333,0.117102046988,0.449869298155,0.450401753647
391,0.316719342828,0.345637136306,0.147028001173,0.391308890316,0.427037019755,0.376979088109,0.376393267892,0.0777610412825,0.4535723018,0.452867456803
392,0.218724200596,0.239008687084,0.0864253542717,0.401949623719,0.439226439403,0.26334264392,0.262992205836,0.0458285483599,0.460257759911,0.45964528088
393,0.147850781517,0.163466186721,0.0538326421348,0.404904667339,0.447669070642,0.178697174723,0.179950693705,0.0286151230419,0.461436229795,0.464673097272
394,0.574537822279,0.640784263697,0.21758177821,0.400960480769,0.447192780837,0.676787540719,0.672989327589,0.113974713439,0.462365027754,0.459770179572
395,0.482756941058,0.543963516283,0.182289957135,0.399299241163,0.449924591029,0.569245871541,0.569001970988,0.0958872460246,0.461250860478,0.461053231745
396,0.429973838956,0.485375085376,0.155330378955,0.401589754874,0.453333770332,0.51036129723,0.512494419674,0.0815985210579,0.462093656476,0.464025037941
397,0.317168499886,0.347041801051,0.0986367805999,0.415769434743,0.454929709309,0.388049579225,0.390230114588,0.0523342290858,0.467184053298,0.469809262558
398,0.223400181976,0.245605680022,0.0603376720831,0.422032513089,0.463981638028,0.27399610847,0.276310766589,0.0319654432183,0.470563514475,0.474538730274
399,0.576477678497,0.647473570704,0.151480760483,0.419124809106,0.47074196772,0.690882799726,0.690750448507,0.0793756831673,0.472880613443,0.472790024524
400,0.517293919577,0.582485816929,0.145815607208,0.415298533498,0.467636475898,0.618261056893,0.61758665294,0.0765478242763,0.471093539123,0.470579666639
401,0.4328460492,0.484945176717,0.106486152553,0.422586750716,0.473451026949,0.522105431232,0.52261989115,0.0560591145788,0.47430306398,0.474770421531
402,0.314188071239,0.351181281856,0.0701194018465,0.427182698754,0.477480151119,0.378365679293,0.377439797176,0.0368412866118,0.477344634352,0.47617654516
403,0.421021083651,0.46973330695,0.0811357394431,0.433198229549,0.483319351055,0.522534692779,0.52818371304,0.0427677530799,0.477861277462,0.483027342177
404,0.628193442782,0.687417361147,0.544514912286,0.337715584117,0.369554248487,0.704523207734,0.696411881501,0.287744602477,0.417203576967,0.412400223038
405,0.519397018328,0.568934106653,0.456904957499,0.33612793813,0.368185879882,0.582491130059,0.576288528395,0.241200305645,0.416071047441,0.411640554274
406,0.446000343451,0.489914208783,0.385995353964,0.337390877669,0.370610891473,0.499967591266,0.496178085057,0.203978642311,0.416596500465,0.413438905748
407,0.336855531108,0.368955293784,0.298777626633,0.335316945558,0.367270092767,0.377093925732,0.373964433376,0.157758944362,0.414928197661,0.411484719699
408,0.228644596366,0.252760356412,0.200109025155,0.335495094406,0.370880663635,0.257185947693,0.255731526131,0.105468515478,0.41589873015,0.413546766187
409,0.155014828134,0.169754063737,0.134991639544,0.337164279102,0.369222784771,0.17489090262,0.174218326032,0.0714200936118,0.415882777635,0.414283420462
410,0.0982269145725,0.108649294586,0.0864163911824,0.334910988066,0.370446763606,0.11057977643,0.109986775262,0.0456499275732,0.415375399506,0.41314788463
411,0.0533618479687,0.0590584174062,0.0445348592152,0.339981559111,0.376275814889,0.0602790578543,0.0603352504066,0.0235149652882,0.418229110367,0.41861898642
412,0.592914495373,0.664383979307,0.403044337269,0.357103660223,0.400148676843,0.678120183817,0.67809104217,0.212465253882,0.432288105622,0.432269528403
413,0.501385429485,0.564753145485,0.352657326589,0.353387988318,0.398051012739,0.572257566346,0.574448711493,0.185816333614,0.429454300758,0.431098659456
414,0.438722210366,0.492273501519,0.307194079634,0.354325494663,0.397575157613,0.50167498239,0.502721700731,0.161904703812,0.430141803835,0.431039271979
415,0.311333412478,0.352453773822,0.210686196671,0.356023886536,0.403046885916,0.356520833433,0.358976545707,0.111019328289,0.431353450242,0.434324608905
416,0.222000748545,0.253703911025,0.146604284355,0.356737197356,0.407681608149,0.254897473003,0.257787820484,0.0772670547369,0.432064511261,0.436963800992
417,0.147432708025,0.165916858776,0.0897344541888,0.365761727947,0.411618546348,0.172655581372,0.175441178214,0.0475255129208,0.436415220706,0.443456272323
418,0.092845055519,0.106134329783,0.052084838395,0.369805996855,0.422737768927,0.108988768572,0.111875767142,0.0275606587889,0.43871866052,0.450339859314
419,0.566597130754,0.648861148315,0.310456654798,0.371316328439,0.425227602086,0.661327487515,0.66961918042,0.16341056381,0.442549795636,0.448098464139
420,0.496716473759,0.56929624902,0.27065952191,0.371606783737,0.425905640879,0.57857238769,0.585873295432,0.142376222458,0.442732391629,0.448319157286
421,0.415592156539,0.478669259254,0.224260571229,0.371554749357,0.427948010686,0.484317912838,0.491672441369,0.11788441411,0.442754442159,0.449477815569
422,0.30877647861,0.355701684283,0.154050514275,0.377233549933,0.43456227522,0.361324183985,0.366429522339,0.0811011743274,0.446710766824,0.453022576861
423,0.209199692961,0.243624379215,0.0944427898401,0.382262671981,0.445165596757,0.246558580764,0.252574336202,0.0496603908718,0.44927402948,0.460235816645
424,0.142836245172,0.164985888756,0.057327432121,0.391171888049,0.451830986797,0.172638843431,0.17957370493,0.0304517695258,0.451149572515,0.469272144111
425,0.536410258987,0.624386796244,0.230052443275,0.385670958334,0.448924773611,0.636527653164,0.651096138671,0.12096095533,0.451891627,0.462234267396
426,0.475705975731,0.554365541336,0.188627098089,0.390339309338,0.454883212668,0.566043216904,0.579130630294,0.0993467843733,0.454828311034,0.465344338698
427,0.410159606963,0.483855025884,0.166137999802,0.386887316346,0.456401286931,0.488551841426,0.503354062581,0.0871703942968,0.452750043898,0.466467536514
428,0.306649716698,0.359770218356,0.105996991374,0.397000254922,0.465772053986,0.368669434937,0.380143348916,0.0557688409022,0.458212595956,0.472473316839
429,0.209838243332,0.244209716633,0.0645727099062,0.40460833037,0.470883115194,0.259019746239,0.272479459136,0.0343093989853,0.457786863337,0.481575318996
430,0.459183760646,0.540836273918,0.129900320301,0.406385953372,0.478649908012,0.555823745525,0.573360854542,0.068365145543,0.464134160241,0.478778319351
431,0.410411068658,0.480716024368,0.110827375719,0.409610497742,0.479778312652,0.503178469749,0.525587844848,0.0582516079883,0.462898043624,0.483513504173
432,0.29532216855,0.35015237648,0.0788390720849,0.4077269315,0.483426471912,0.360111709375,0.374500139424,0.0414374148881,0.464032022483,0.482572636748
433,0.636493446464,0.690528925005,0.644573081193,0.322831666915,0.350238647625,0.702117281164,0.692697544614,0.34117407686,0.404448023888,0.399021873678
434,0.530072330768,0.575617576113,0.533335549473,0.323407015256,0.351195018895,0.585762291087,0.577972626611,0.282351559786,0.405067262717,0.399680541662
435,0.459634731161,0.498395015028,0.462518038682,0.323561611976,0.350847060786,0.507762970342,0.500792319096,0.244560375937,0.405200401186,0.399637745288
436,0.329230724991,0.358364361237,0.332823771834,0.322642728905,0.351193393189,0.364117467948,0.359851504482,0.175953467728,0.404609832692,0.399869464772
437,0.229825785885,0.248324804537,0.234326238175,0.322572996988,0.348537376333,0.25434662145,0.251289422405,0.123969301108,0.403977862457,0.399122123748
438,0.157479880211,0.170207629492,0.160237894905,0.322754008551,0.348839449401,0.174045907756,0.171963899782,0.0847301863419,0.404062567277,0.39922900642
439,0.101542743673,0.110552200096,0.10280828661,0.322456976865,0.351067215039,0.112606121135,0.111822881211,0.054532787337,0.403661452212,0.400853756129
440,0.0569325760213,0.0617965419623,0.0570637113828,0.323861765161,0.351530504316,0.0628459050367,0.0621852470633,0.03021972758,0.404802247602,0.400546825831
441,0.0408763191692,0.0444348856438,0.0421333934043,0.320737949988,0.34866040825,0.0448591020834,0.0443435166524,0.0222851310529,0.402367992613,0.397743399938
442,0.616937371813,0.683586725105,0.557415832928,0.332054530882,0.367927247875,0.691154734455,0.689450150519,0.294470055271,0.412611231802,0.411593615279
443,0.528002505023,0.587395601421,0.49045385221,0.328798991823,0.365784403883,0.590190557673,0.590668072704,0.258933144642,0.409913827758,0.410245483376
444,0.446786306034,0.497589785175,0.400814607943,0.332136035668,0.369902784408,0.499843257976,0.500153755061,0.21156624554,0.412560594287,0.412816872351
445,0.32636931709,0.362105753371,0.29139600053,0.333073734649,0.36954428403,0.365128321337,0.364328933836,0.153813168031,0.413382257285,0.412477225847
446,0.228127494433,0.251948761881,0.204675609378,0.333153520074,0.367941694655,0.257244016912,0.257943234454,0.108349751456,0.412556136601,0.413677509573
447,0.158734997952,0.17589599882,0.141356382932,0.333485728236,0.369539206963,0.179258867735,0.180158002205,0.0747324729296,0.412896784664,0.414967810418
448,0.0951004238524,0.106015777556,0.0844823865833,0.332986323641,0.371205538171,0.107404826648,0.108406484074,0.0448835545812,0.411994407804,0.4158366677
449,0.0574784611803,0.0642350776663,0.0507540237214,0.333271139943,0.372447297972,0.0645554752183,0.0652027693392,0.0268708970526,0.412154944825,0.416287599287
450,0.583239148559,0.668690609548,0.426193040068,0.347554511025,0.398475373957,0.668694336222,0.680052168383,0.224705976793,0.424985402564,0.432203817035
451,0.495610657424,0.56903370148,0.370707439062,0.34528863107,0.396441974913,0.567035194528,0.577117889952,0.195449383345,0.423286167462,0.430812799927
452,0.434504828495,0.496621046645,0.321873821719,0.346771694825,0.396345703746,0.496889000502,0.503819707261,0.169560120761,0.424593895344,0.430516215575
453,0.304126706056,0.350944108588,0.221501470705,0.346949944847,0.400359576105,0.347926828726,0.355831997874,0.116640109183,0.424094685586,0.4337304479
454,0.209813859291,0.240497124492,0.14671335602,0.35143267251,0.402826331288,0.244654477369,0.252165541332,0.0775736605934,0.425935183809,0.439011692541
455,0.141098490896,0.163143649173,0.0959957680901,0.352536548936,0.407616684595,0.16454492088,0.170674115884,0.0507540946511,0.426311853047,0.442191701941
456,0.094604050063,0.111986828857,0.0614172383653,0.352989495324,0.417848645746,0.110612209985,0.11678599826,0.0325465163221,0.425522041922,0.449272430725
457,0.558190327725,0.6585718817,0.32150244325,0.362870151605,0.428126512921,0.653050218632,0.675505291146,0.16912727207,0.436040412928,0.451033622963
458,0.475213989619,0.565058474354,0.285190219767,0.358526871747,0.426310360364,0.555316633822,0.577154601158,0.149819013503,0.433066253509,0.450096693662
459,0.402741061824,0.474710570007,0.23628407978,0.361612775478,0.426232691524,0.468701412075,0.48619486689,0.124173088789,0.434357072938,0.450568685776
460,0.293943836264,0.352490884798,0.163954731787,0.362719227442,0.43496479817,0.34574039893,0.360686335033,0.0861487662554,0.436223929247,0.455081358096
461,0.205613958347,0.243224909085,0.1060578282,0.370544571567,0.438324666554,0.247047991102,0.261350513978,0.0562132997122,0.437553712136,0.46288531653
462,0.134326863171,0.162627107828,0.0636659358715,0.372488763409,0.450965420183,0.161842974917,0.174166642054,0.0336097654169,0.437863874647,0.471205381408
463,0.456347298463,0.555417203335,0.209073317271,0.373798461462,0.454947573428,0.543481722715,0.57309420768,0.109757533843,0.443176133217,0.467323305114
464,0.394455924116,0.480822869391,0.183807472463,0.372449286513,0.453997832698,0.466069104946,0.495435495351,0.0967489482905,0.440413458162,0.468163320607
465,0.27952273878,0.346906735019,0.120784240505,0.374086735065,0.464267087686,0.335821836656,0.358575605541,0.0636361012116,0.443017119197,0.473033955633
466,0.191998180911,0.236875503985,0.0669787577452,0.387208299083,0.477713697896,0.235929337361,0.259639678273,0.035466509258,0.444281646522,0.488930902176
467,0.128129227785,0.157786240887,0.0508964306566,0.380417758519,0.468469912142,0.155488221034,0.169699385478,0.0269901656337,0.441504925444,0.481857172427
468,0.441787198807,0.549377095645,0.159555253413,0.383922563605,0.477420494563,0.535281596649,0.573401060912,0.0838783803959,0.448850481956,0.480814853632
469,0.378846805018,0.475113133347,0.128566096843,0.385584494906,0.483562894337,0.460376296799,0.495907618747,0.0674759183278,0.449691696789,0.484398393391
470,0.578310425132,0.652805354247,0.56049870927,0.322787312112,0.364367088111,0.646815590472,0.65487947531,0.296307428003,0.404765069509,0.409811297452
471,0.506858014703,0.57187323921,0.491887568734,0.322712301288,0.36410695642,0.566775962297,0.573433245365,0.259788549522,0.404840621628,0.409595831438
472,0.449944613743,0.507226462682,0.444448582885,0.321017624685,0.361885950524,0.502155837501,0.50795667529,0.234800447488,0.403366221996,0.408025855218
473,0.330427157766,0.372328890091,0.323076515999,0.322106325543,0.362952886475,0.368927867355,0.372977521166,0.17064122175,0.404283861452,0.408721611552
474,0.227075969771,0.25858329603,0.223334666543,0.320279144026,0.36471863049,0.253776906297,0.258253536745,0.11791707275,0.402854047258,0.409960401892
475,0.151254538269,0.171610835157,0.14853066874,0.320865100127,0.36404810352,0.169858030121,0.173781120954,0.0786178982304,0.402262153824,0.411552918394
476,0.0950312441235,0.107913037667,0.0922509364635,0.321926773358,0.36556499223,0.106716231557,0.109255232967,0.0488229489417,0.403015419247,0.412603995442
477,0.0541426844442,0.0618674355118,0.05328336228,0.319815528212,0.365444875341,0.0601920751953,0.0620009563308,0.028231124548,0.400148997118,0.412174200932
478,0.558346469014,0.661238598438,0.479471638534,0.328621444503,0.389179829083,0.635820385022,0.663539498028,0.252925006469,0.409602895265,0.427459870613
479,0.493104092521,0.585541642223,0.407459065684,0.331809770333,0.394011002491,0.564444941226,0.589292105773,0.214796163554,0.412445190861,0.430601246085
480,0.414228982894,0.494399397683,0.353198237947,0.328277258391,0.391812464902,0.473299943337,0.495905812704,0.186091736428,0.40967798028,0.429245121657
481,0.309426014312,0.36821626059,0.262619220783,0.329085063817,0.391610485253,0.353849354254,0.370029795108,0.138381300503,0.410374097883,0.429139241126
482,0.208119790773,0.251336228148,0.169686604807,0.330799063557,0.399490065796,0.239192429532,0.252664141105,0.0893581511299,0.411538835088,0.434717380071
483,0.142662773419,0.171126515439,0.114622596251,0.333003771319,0.399443902905,0.164750751494,0.175607835485,0.060692351427,0.410797571373,0.437869154933
484,0.0874080744013,0.106545713469,0.0693714676454,0.331939578792,0.404616386911,0.101321638332,0.109260641581,0.0367139893514,0.409717617793,0.441820824495
485,0.462720427932,0.574799942843,0.326490572425,0.339235128749,0.421404201856,0.53909496925,0.579374487395,0.171951274401,0.417766823083,0.448981075285
486,0.39688106305,0.498232925774,0.290040706469,0.334877011943,0.420394846135,0.461749674558,0.499914264501,0.15244234814,0.414457471305,0.448713260346
487,0.28963300731,0.362412171104,0.200942645753,0.339551162519,0.424873791672,0.338643627282,0.36500708904,0.105782425248,0.418371339015,0.450941616169
488,0.194445221227,0.250158251124,0.132416512941,0.336981779112,0.433534812486,0.225245393294,0.248981211617,0.0694894241021,0.414270283152,0.457925090179
489,0.131064858644,0.168970808218,0.0833978871294,0.341818959972,0.440678199545,0.155662820214,0.175635207641,0.0441627193597,0.414591462273,0.467785804359
490,0.375349217067,0.493274914772,0.227019922427,0.342583173436,0.450214568182,0.443997244294,0.495231033003,0.119373093038,0.419418731863,0.467816353616
